"全国地方公共団体コード","ID","地方公共団体名","名称","名称_カナ","名称_英字","名称_通称","POIコード","外部識別子","外部識別子の値","所在地_全国地方公共団体コード","町字ID","所在地_連結表記","所在地_都道府県","所在地_市区町村","所在地_町字","所在地_番地以下","建物名等(方書)","緯度","経度","高度の種別","高度の値","電話番号","内線番号","連絡先メールアドレス","連絡先FormURL","連絡先備考（その他、SNSなど）","郵便番号","法人番号","団体名","利用可能曜日","開始時間","終了時間","利用可能時間特記事項","説明","車椅子可","車椅子貸出","ツエ貸出","バリアフリートイレ","スロープ、エレベータ、エスカレータ","点字ブロック等の移動支援","点字や読上による支援","盲導犬・介助犬、聴導犬同伴","字幕","筆談対応","優先駐車場","オストメイト対応トイレ","授乳室","おむつ替えコーナー","飲食可否","ベビーカー貸出","ベビーカー利用","URL","画像","画像_ライセンス","備考","フリーWi-Fi","更衣室","シャワー室","飲食物を購入できる場所","トレーニング室","陸上競技","水泳","サッカー","スキー","テニス","ボート","ホッケー","ボクシング","バレーボール","体操","バスケットボール","スケート","レスリング","セーリング","ウエイトリフティング","ハンドボール","自転車競技","ソフトテニス","卓球","軟式野球","相撲","馬術","フェンシング","柔道","ソフトボール","バドミントン","弓道","ライフル射撃","剣道","近代五種","ラグビーフットボール","山岳・スポーツクライミング","カヌー","アーチェリー","空手道","アイスホッケー","銃剣道","クレー射撃","なぎなた","ボウリング","ボブスレー・リュージュ・スケルトン","野球","綱引","少林寺拳法","ゲートボール","武術太極拳","ゴルフ","カーリング","パワーリフティング","オリエンテーリング","グラウンド・ゴルフ","トライアスロン","バウンドテニス","エアロビック","バイアスロン","スポーツチャンバラ","ドッジボール","チアリーディング","ペタンク・ブール","ダンススポーツ","拳法競技"
"131032","AS0000000001","東京都港区","港区スポーツセンター（アリーナ）",,,,,,,"131032",,"東京都港区芝浦一丁目16番1号（みなとパーク芝浦内3～8階）","東京都","港区","芝浦一丁目","16番1号","みなとパーク芝浦内3～8階","35.646408","139.751501",,,"03-3452-4151",,,,,,,"ピーウォッシュ・アシックススポーツファシリティーズ・東急コミュニティー共同事業体",,,,"中学生以下の方の利用は18時まで（＊高校生以上の方の付き添いで2名まで18時以降も利用可能）","体育館",,,,"有","有",,,,,,"有",,,,,,,"https://www.minatoku-sports.com/",,,"だれでもトイレ共通6(プールエリア・3・4・5・6・8階各1)　観覧席数内訳：常設500席、仮設210席",,,,,"無","無","無","無","無","無","無","無","無","有","有","有","無","有","無","無","無","無","無","有","無","無","無","有","無","無","有","無","無","有","無","無","無","無","無","有","無","無","無","有","無","無","無","無","有","無","有","無","無","無","無","無","無","無","無","無","無","有","無","無","有","無"
"131032","AS0000000002","東京都港区","港区スポーツセンター（サブアリーナ）",,,,,,,"131032",,"東京都港区芝浦一丁目16番1号（みなとパーク芝浦内3～8階）","東京都","港区","芝浦一丁目","16番1号","みなとパーク芝浦内3～8階","35.646408","139.751501",,,"03-3452-4151",,,,,,,"ピーウォッシュ・アシックススポーツファシリティーズ・東急コミュニティー共同事業体",,,,"中学生以下の方の利用は18時まで（＊高校生以上の方の付き添いで2名まで18時以降も利用可能）","体育館",,,,"無","有",,,,,,"有",,,,,,,"https://www.minatoku-sports.com/",,,,,,,,"無","無","無","無","無","無","無","無","無","有","有","有","無","無","無","無","無","無","無","無","無","無","無","無","無","無","有","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無"
"131032","AS0000000003","東京都港区","港区スポーツセンター（競技場1）",,,,,,,"131032",,"東京都港区芝浦一丁目16番1号（みなとパーク芝浦内3～8階）","東京都","港区","芝浦一丁目","16番1号","みなとパーク芝浦内3～8階","35.646408","139.751501",,,"03-3452-4151",,,,,,,"ピーウォッシュ・アシックススポーツファシリティーズ・東急コミュニティー共同事業体",,,,"中学生以下の方の利用は18時まで（＊高校生以上の方の付き添いで2名まで18時以降も利用可能）","体育館",,,,"有","有",,,,,,"有",,,,,,,"https://www.minatoku-sports.com/",,,"ダンス、カルチャー教室等",,,,,"無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","有","無","無","無","無","無","無","無","無","無","無","無","無","無","有","無"
"131032","AS0000000004","東京都港区","港区スポーツセンター（競技場2）",,,,,,,"131032",,"東京都港区芝浦一丁目16番1号（みなとパーク芝浦内3～8階）","東京都","港区","芝浦一丁目","16番1号","みなとパーク芝浦内3～8階","35.646408","139.751501",,,"03-3452-4151",,,,,,,"ピーウォッシュ・アシックススポーツファシリティーズ・東急コミュニティー共同事業体",,,,"中学生以下の方の利用は18時まで（＊高校生以上の方の付き添いで2名まで18時以降も利用可能）","体育館",,,,"有","有",,,,,,"有",,,,,,,"https://www.minatoku-sports.com/",,,"バドミントン利用４面",,,,,"無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","有","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無"
"131032","AS0000000005","東京都港区","港区スポーツセンター（競技場3）",,,,,,,"131032",,"東京都港区芝浦一丁目16番1号（みなとパーク芝浦内3～8階）","東京都","港区","芝浦一丁目","16番1号","みなとパーク芝浦内3～8階","35.646408","139.751501",,,"03-3452-4151",,,,,,,"ピーウォッシュ・アシックススポーツファシリティーズ・東急コミュニティー共同事業体",,,,"中学生以下の方の利用は18時まで（＊高校生以上の方の付き添いで2名まで18時以降も利用可能）","体育館",,,,"無","有",,,,,,"有",,,,,,,"https://www.minatoku-sports.com/",,,"卓球利用18台",,,,,"無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","有","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無"
"131032","AS0000000006","東京都港区","港区スポーツセンター（武道場1）",,,,,,,"131032",,"東京都港区芝浦一丁目16番1号（みなとパーク芝浦内3～8階）","東京都","港区","芝浦一丁目","16番1号","みなとパーク芝浦内3～8階","35.646408","139.751501",,,"03-3452-4151",,,,,,,"ピーウォッシュ・アシックススポーツファシリティーズ・東急コミュニティー共同事業体",,,,"中学生以下の方の利用は18時まで（＊高校生以上の方の付き添いで2名まで18時以降も利用可能）","柔道場",,,,"有","有",,,,,,"有",,,,,,,"https://www.minatoku-sports.com/",,,"柔道・合気道・太極拳・気功等",,,,,"無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","有","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","有","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無"
"131032","AS0000000007","東京都港区","港区スポーツセンター（武道場2）",,,,,,,"131032",,"東京都港区芝浦一丁目16番1号（みなとパーク芝浦内3～8階）","東京都","港区","芝浦一丁目","16番1号","みなとパーク芝浦内3～8階","35.646408","139.751501",,,"03-3452-4151",,,,,,,"ピーウォッシュ・アシックススポーツファシリティーズ・東急コミュニティー共同事業体",,,,"中学生以下の方の利用は18時まで（＊高校生以上の方の付き添いで2名まで18時以降も利用可能）","剣道場",,,,"無","有",,,,,,"有",,,,,,,"https://www.minatoku-sports.com/",,,"剣道・なぎなた・空手等",,,,,"無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","有","無","無","無","無","無","有","無","無","無","有","無","無","無","無","有","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無"
"131032","AS0000000008","東京都港区","港区スポーツセンター（武道場3）",,,,,,,"131032",,"東京都港区芝浦一丁目16番1号（みなとパーク芝浦内3～8階）","東京都","港区","芝浦一丁目","16番1号","みなとパーク芝浦内3～8階","35.646408","139.751501",,,"03-3452-4151",,,,,,,"ピーウォッシュ・アシックススポーツファシリティーズ・東急コミュニティー共同事業体",,,,"中学生以下の方の利用は18時まで（＊高校生以上の方の付き添いで2名まで18時以降も利用可能）","弓道場",,,,"無","有",,,,,,"有",,,,,,,"https://www.minatoku-sports.com/",,,"弓道・アーチェリー兼用",,,,,"無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","有","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無"
"131032","AS0000000009","東京都港区","港区スポーツセンター（武道場3）",,,,,,,"131032",,"東京都港区芝浦一丁目16番1号（みなとパーク芝浦内3～8階）","東京都","港区","芝浦一丁目","16番1号","みなとパーク芝浦内3～8階","35.646408","139.751501",,,"03-3452-4151",,,,,,,"ピーウォッシュ・アシックススポーツファシリティーズ・東急コミュニティー共同事業体",,,,"中学生以下の方の利用は18時まで（＊高校生以上の方の付き添いで2名まで18時以降も利用可能）","アーチェリー場",,,,"無","有",,,,,,"有",,,,,,,"https://www.minatoku-sports.com/",,,"アーチェリー",,,,,"無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","有","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無"
"131032","AS0000000010","東京都港区","港区スポーツセンター（大プール）",,,,,,,"131032",,"東京都港区芝浦一丁目16番1号（みなとパーク芝浦内3～8階）","東京都","港区","芝浦一丁目","16番1号","みなとパーク芝浦内3～8階","35.646408","139.751501",,,"03-3452-4151",,,,,,,"ピーウォッシュ・アシックススポーツファシリティーズ・東急コミュニティー共同事業体",,,,"中学生以下の方の利用は18時まで（＊高校生以上の方の付き添いで2名まで18時以降も利用可能）","屋内水泳場",,,,"有","有",,,,,,"有",,,,,,,"https://www.minatoku-sports.com/",,,"遊泳用25ｍ×6コース×水深1.25ｍ、歩行用25ｍ×2コース×水深1.05ｍ",,,,,"無","無","有","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無"
"131032","AS0000000011","東京都港区","港区スポーツセンター（小プール）",,,,,,,"131032",,"東京都港区芝浦一丁目16番1号（みなとパーク芝浦内3～8階）","東京都","港区","芝浦一丁目","16番1号","みなとパーク芝浦内3～8階","35.646408","139.751501",,,"03-3452-4151",,,,,,,"ピーウォッシュ・アシックススポーツファシリティーズ・東急コミュニティー共同事業体",,,,"中学生以下の方の利用は18時まで（＊高校生以上の方の付き添いで2名まで18時以降も利用可能）","屋内水泳場",,,,"無","有",,,,,,"有",,,,,,,"https://www.minatoku-sports.com/",,,"13ｍ×7ｍ　可動床70㎝～1ｍ",,,,,"無","無","有","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無"
"131032","AS0000000012","東京都港区","港区スポーツセンター（トレーニングパーク）",,,,,,,"131032",,"東京都港区芝浦一丁目16番1号（みなとパーク芝浦内3～8階）","東京都","港区","芝浦一丁目","16番1号","みなとパーク芝浦内3～8階","35.646408","139.751501",,,"03-3452-4151",,,,,,,"ピーウォッシュ・アシックススポーツファシリティーズ・東急コミュニティー共同事業体",,,,"中学生以下の方の利用は18時まで（＊高校生以上の方の付き添いで2名まで18時以降も利用可能）","トレーニング場",,,,"無","有",,,,,,"有",,,,,,,"https://www.minatoku-sports.com/",,,"ウエイトマシン36台、カーディオマシン44台",,,,,"有","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無"
"131032","AS0000000013","東京都港区","港区スポーツセンター（多目的室）",,,,,,,"131032",,"東京都港区芝浦一丁目16番1号（みなとパーク芝浦内3～8階）","東京都","港区","芝浦一丁目","16番1号","みなとパーク芝浦内3～8階","35.646408","139.751501",,,"03-3452-4151",,,,,,,"ピーウォッシュ・アシックススポーツファシリティーズ・東急コミュニティー共同事業体",,,,"中学生以下の方の利用は18時まで（＊高校生以上の方の付き添いで2名まで18時以降も利用可能）","その他",,,,"無","有",,,,,,"有",,,,,,,"https://www.minatoku-sports.com/",,,"ダンス、体操、セミナー・講習会等",,,,,"無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","有","無"
"131032","AS0000000014","東京都港区","港区スポーツセンター（ランニングコース（屋外））",,,,,,,"131032",,"東京都港区芝浦一丁目16番1号（みなとパーク芝浦内3～8階）","東京都","港区","芝浦一丁目","16番1号","みなとパーク芝浦内3～8階","35.646408","139.751501",,,"03-3452-4151",,,,,,,"ピーウォッシュ・アシックススポーツファシリティーズ・東急コミュニティー共同事業体",,,,"中学生以下の方の利用は18時まで（＊高校生以上の方の付き添いで2名まで18時以降も利用可能）","ランニングコース",,,,"無","有",,,,,,"有",,,,,,,"https://www.minatoku-sports.com/",,,"1周200m　屋外",,,,,"無","有","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無"
"131032","AS0000000015","東京都港区","港区スポーツセンター（ランニングコース（屋内））",,,,,,,"131032",,"東京都港区芝浦一丁目16番1号（みなとパーク芝浦内3～8階）","東京都","港区","芝浦一丁目","16番1号","みなとパーク芝浦内3～8階","35.646408","139.751501",,,"03-3452-4151",,,,,,,"ピーウォッシュ・アシックススポーツファシリティーズ・東急コミュニティー共同事業体",,,,"中学生以下の方の利用は18時まで（＊高校生以上の方の付き添いで2名まで18時以降も利用可能）","ランニングコース",,,,"有","有",,,,,,"有",,,,,,,"https://www.minatoku-sports.com/",,,"1周200m　屋内",,,,,"無","有","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無"
"131032","AS0000000016","東京都港区","麻布運動場（庭球場）",,,,,,,"131032",,"東京都港区南麻布五丁目6番33号","東京都","港区","南麻布五丁目","6番33号",,"35.652458","139.727731",,,"03-3446-6879",,,,,,,"ピーウォッシュ・アシックススポーツファシリティーズ・東急コミュニティー共同事業体",,,,,"テニス（砂入り人工芝）",,,,"有","有",,,,,,"無",,,,,,,"https://www.minatoku-sports.com/",,,"だれでもトイレ共通1",,,,,"無","無","無","無","無","有","無","無","無","無","無","無","無","無","無","無","無","無","有","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無"
"131032","AS0000000017","東京都港区","麻布運動場（野球場）",,,,,,,"131032",,"東京都港区南麻布五丁目6番33号","東京都","港区","南麻布五丁目","6番33号",,"35.652458","139.727731",,,"03-3446-6879",,,,,,,"ピーウォッシュ・アシックススポーツファシリティーズ・東急コミュニティー共同事業体",,,,,"軟式野球場",,,,"有","有",,,,,,"無",,,,,,,"https://www.minatoku-sports.com/",,,"だれでもトイレ共通1",,,,,"無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","有","無","無","無","無","有","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無"
"131032","AS0000000018","東京都港区","青山運動場（庭球場）",,,,,,,"131032",,"東京都港区南青山二丁目21番12号","東京都","港区","南青山二丁目","21番12号",,"35.668957","139.718596",,,"03-3405-8383",,,,,,,"ピーウォッシュ・アシックススポーツファシリティーズ・東急コミュニティー共同事業体",,,,,"テニス（砂入り人工芝）",,,,"無","有",,,,,,"無",,,,,,,"https://www.minatoku-sports.com/",,,,,,,,"無","無","無","無","無","有","無","無","無","無","無","無","無","無","無","無","無","無","有","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無"
"131032","AS0000000019","東京都港区","青山運動場（野球場）",,,,,,,"131032",,"東京都港区南青山二丁目21番12号","東京都","港区","南青山二丁目","21番12号",,"35.668957","139.718596",,,"03-3405-8383",,,,,,,"ピーウォッシュ・アシックススポーツファシリティーズ・東急コミュニティー共同事業体",,,,,"軟式野球場",,,,"無","有",,,,,,"無",,,,,,,"https://www.minatoku-sports.com/",,,,,,,,"無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","有","無","無","無","無","有","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無"
"131032","AS0000000020","東京都港区","芝浦中央公園運動場（庭球場）",,,,,,,"131032",,"東京都港区港南一丁目4番1号","東京都","港区","港南一丁目","4番1号",,"35.634584","139.746319",,,"03-3450-6343",,,,,,,"ピーウォッシュ・アシックススポーツファシリティーズ・東急コミュニティー共同事業体",,,,,"テニス（砂入り人工芝）",,,,"有","無",,,,,,"無",,,,,,,"https://www.minatoku-sports.com/",,,"だれでもトイレ共通1",,,,,"無","無","無","無","無","有","無","無","無","無","無","無","無","無","無","無","無","無","有","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無"
"131032","AS0000000021","東京都港区","芝浦中央公園運動場（フットサル場（多目的運動場））",,,,,,,"131032",,"東京都港区港南一丁目4番1号","東京都","港区","港南一丁目","4番1号",,"35.634584","139.746319",,,"03-3450-6343",,,,,,,"ピーウォッシュ・アシックススポーツファシリティーズ・東急コミュニティー共同事業体",,,,,"多目的運動広場",,,,"有","無",,,,,,"無",,,,,,,"https://www.minatoku-sports.com/",,,"だれでもトイレ共通1",,,,,"無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","有","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無"
"131032","AS0000000022","東京都港区","芝給水所公園運動場（少年サッカー場）",,,,,,,"131032",,"東京都港区芝公園三丁目6番7号","東京都","港区","芝公園三丁目","6番7号",,"35.660857","139.744849",,,"03-3431-2177",,,,,,,"ピーウォッシュ・アシックススポーツファシリティーズ・東急コミュニティー共同事業体",,,,,"多目的運動広場",,,,"有","有",,,,,,"無",,,,,,,"https://www.minatoku-sports.com/",,,"少年団体専用施設　だれでもトイレ共通1",,,,,"無","無","無","有","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無"
"131032","AS0000000023","東京都港区","芝公園多目的運動場（プール（一般））",,,"アクアフィールド芝公園",,,,"131032",,"東京都港区芝公園二丁目7番2号","東京都","港区","芝公園二丁目","7番2号",,"35.654579","139.750659",,,"03-5733-0575",,,,,,,"ピーウォッシュ・アシックススポーツファシリティーズ・東急コミュニティー共同事業体",,,,"午後5時以降に中学生以下の方が利用するには、大人（高校生以上）の付き添いが必要です。付き添いは大人1人につき、中学生以下の方2人までです。","屋外水泳場",,,,"有","有",,,,,,"有",,,,,,,"https://www.minatoku-sports.com/",,,"プール利用は7月1日から9月15日まで　だれでもトイレ共通1",,,,,"無","無","有","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無"
"131032","AS0000000024","東京都港区","芝公園多目的運動場（プール（子ども））",,,"アクアフィールド芝公園",,,,"131032",,"東京都港区芝公園二丁目7番2号","東京都","港区","芝公園二丁目","7番2号",,"35.654579","139.750659",,,"03-5733-0575",,,,,,,"ピーウォッシュ・アシックススポーツファシリティーズ・東急コミュニティー共同事業体",,,,"午後5時以降に中学生以下の方が利用するには、大人（高校生以上）の付き添いが必要です。付き添いは大人1人につき、中学生以下の方2人までです。","屋外水泳場",,,,"無","有",,,,,,"有",,,,,,,"https://www.minatoku-sports.com/",,,"プール利用は7月1日から9月15日まで　だれでもトイレ共通1",,,,,"無","無","有","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無"
"131032","AS0000000025","東京都港区","芝公園多目的運動場（フットサル場）",,,"アクアフィールド芝公園",,,,"131032",,"東京都港区芝公園二丁目7番2号","東京都","港区","芝公園二丁目","7番2号",,"35.654579","139.750659",,,"03-5733-0575",,,,,,,"ピーウォッシュ・アシックススポーツファシリティーズ・東急コミュニティー共同事業体",,,,,"多目的運動広場",,,,"有","有",,,,,,"有",,,,,,,"https://www.minatoku-sports.com/",,,"フットサル場は9月下旬から6月中旬まで　だれでもトイレ共通1",,,,,"無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","有","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無"
"131032","AS0000000026","東京都港区","埠頭少年野球場（野球場）",,,,,,,"131032",,"東京都港区海岸三丁目14番34号","東京都","港区","海岸三丁目","14番34号",,"35.641684","139.755597",,,"03-3451-3956",,,,,,,"ピーウォッシュ・アシックススポーツファシリティーズ・東急コミュニティー共同事業体",,,,,"少年野球場",,,,"有","有",,,,,,"無",,,,,,,"https://www.minatoku-sports.com/",,,"表面は砂入り人工芝　だれでもトイレ共通1",,,,,"無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","有","無","無","無","無","有","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無"
"131032","AS0000000027","東京都港区","氷川武道場（武道場）",,,,,,,"131032",,"東京都港区赤坂六丁目6番14号","東京都","港区","赤坂六丁目","6番14号",,"35.669742","139.73769",,,"03-5561-7829",,,,,,,"ピーウォッシュ・アシックススポーツファシリティーズ・東急コミュニティー共同事業体",,,,,"武道場",,,,"無","無",,,,,,"無",,,,,,,"https://www.minatoku-sports.com/",,,,,,,,"無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","有","無","無","無","無","有","無","無","無","無","無","有","無","無","無","無","無","無","無","無","有","無","有","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無"
"131032","AS0000000028","東京都港区","芝浦南ふ頭公園運動広場（多目的運動広場）",,,"かいがんぱ～く",,,,"131032",,"東京都港区海岸三丁目33番20号","東京都","港区","海岸三丁目","33番20号",,"35.637322","139.759891",,,"03-3452-4151",,,,,,,"ピーウォッシュ・アシックススポーツファシリティーズ・東急コミュニティー共同事業体",,,,,"多目的運動広場",,,,"有","有",,,,,,"無",,,,,,,"https://www.minatoku-sports.com/",,,"だれでもトイレ共通1",,,,,"無","無","無","有","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","有","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","有","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無","無"

"スポーツ施設一覧","Ver202404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
