町丁目,世帯数[世帯],人口（男）[人],人口（女）[人],計[人]
総 数,389771,358785,382922,741707
旭丘,4945,3659,3679,7338
旭丘１丁目,3405,2483,2435,4918
旭丘２丁目,1540,1176,1244,2420
小竹町,5817,4563,5022,9585
小竹町１丁目,3145,2503,2696,5199
小竹町２丁目,2672,2060,2326,4386
栄町,2680,1948,2211,4159
羽沢,3906,3275,3443,6718
羽沢１丁目,942,681,703,1384
羽沢２丁目,1968,1652,1771,3423
羽沢３丁目,996,942,969,1911
豊玉上,4536,3134,3488,6622
豊玉上１丁目,1520,1109,1179,2288
豊玉上２丁目,3016,2025,2309,4334
豊玉中,6366,5432,5461,10893
豊玉中１丁目,1458,1261,1238,2499
豊玉中２丁目,2059,1706,1649,3355
豊玉中３丁目,1982,1521,1567,3088
豊玉中４丁目,867,944,1007,1951
豊玉南,4601,4378,4422,8800
豊玉南１丁目,1227,1088,1162,2250
豊玉南２丁目,1136,996,1047,2043
豊玉南３丁目,2238,2294,2213,4507
豊玉北,12824,9404,10119,19523
豊玉北１丁目,1686,1194,1416,2610
豊玉北２丁目,1587,1206,1280,2486
豊玉北３丁目,2265,1587,1687,3274
豊玉北４丁目,2758,2034,2082,4116
豊玉北５丁目,2687,1866,2005,3871
豊玉北６丁目,1841,1517,1649,3166
中村,5109,4706,5175,9881
中村１丁目,1216,1148,1251,2399
中村２丁目,1672,1648,1772,3420
中村３丁目,2221,1910,2152,4062
中村南,5922,5450,5683,11133
中村南１丁目,2128,2149,2128,4277
中村南２丁目,2239,1853,1959,3812
中村南３丁目,1555,1448,1596,3044
中村北,7062,5462,6199,11661
中村北１丁目,2213,1757,1930,3687
中村北２丁目,1713,1493,1563,3056
中村北３丁目,1380,947,1112,2059
中村北４丁目,1756,1265,1594,2859
桜台,14641,12310,13141,25451
桜台１丁目,3393,2456,2705,5161
桜台２丁目,2657,2251,2392,4643
桜台３丁目,2549,2208,2453,4661
桜台４丁目,2213,1679,1800,3479
桜台５丁目,2048,1970,1955,3925
桜台６丁目,1781,1746,1836,3582
練馬,9284,7038,7602,14640
練馬１丁目,2848,2102,2162,4264
練馬２丁目,1778,1432,1546,2978
練馬３丁目,2386,1714,1844,3558
練馬４丁目,2272,1790,2050,3840
向山,5900,5418,5568,10986
向山１丁目,1120,868,893,1761
向山２丁目,1335,1286,1259,2545
向山３丁目,1288,1181,1280,2461
向山４丁目,2157,2083,2136,4219
貫井,11916,10056,11041,21097
貫井１丁目,2741,2337,2711,5048
貫井２丁目,2485,1995,2129,4124
貫井３丁目,2979,2313,2701,5014
貫井４丁目,2280,2112,2265,4377
貫井５丁目,1431,1299,1235,2534
錦,3290,3123,3201,6324
錦１丁目,1957,1805,1871,3676
錦２丁目,1333,1318,1330,2648
氷川台,7458,6555,7161,13716
氷川台１丁目,124,100,123,223
氷川台２丁目,1440,1495,1527,3022
氷川台３丁目,2993,2462,2719,5181
氷川台４丁目,2901,2498,2792,5290
平和台,7031,6845,7053,13898
平和台１丁目,1704,1771,1713,3484
平和台２丁目,1644,1486,1589,3075
平和台３丁目,2097,2152,2234,4386
平和台４丁目,1586,1436,1517,2953
早宮,9858,9245,10077,19322
早宮１丁目,3130,2804,3023,5827
早宮２丁目,2218,1980,2190,4170
早宮３丁目,2371,2354,2541,4895
早宮４丁目,2139,2107,2323,4430
春日町,13737,12717,13925,26642
春日町１丁目,2361,2264,2415,4679
春日町２丁目,2429,2258,2395,4653
春日町３丁目,2299,1972,2243,4215
春日町４丁目,2269,2149,2278,4427
春日町５丁目,2282,2094,2372,4466
春日町６丁目,2097,1980,2222,4202
高松,8592,8851,9143,17994
高松１丁目,1501,1428,1530,2958
高松２丁目,1258,1238,1333,2571
高松３丁目,1309,1528,1643,3171
高松４丁目,1636,1737,1729,3466
高松５丁目,1421,1358,1391,2749
高松６丁目,1467,1562,1517,3079
北町,15932,13555,13695,27250
北町１丁目,3064,2414,2524,4938
北町２丁目,3421,3140,3342,6482
北町３丁目,1900,1605,1722,3327
北町４丁目,740,666,74,740
北町５丁目,1348,1201,1229,2430
北町６丁目,1628,1288,1438,2726
北町７丁目,1629,1406,1473,2879
北町８丁目,2202,1835,1893,3728
田柄,13918,14076,14686,28762
田柄１丁目,2480,2394,2553,4947
田柄２丁目,3833,3435,3645,7080
田柄３丁目,2447,2703,2702,5405
田柄４丁目,3227,3578,3676,7254
田柄５丁目,1931,1966,2110,4076
光が丘,12748,12115,14137,26252
光が丘１丁目,1561,1144,1379,2523
光が丘２丁目,2565,2277,2883,5160
光が丘３丁目,3975,4163,4590,8753
光が丘４丁目,0,0,0,0
光が丘５丁目,1599,1395,1783,3178
光が丘６丁目,475,452,562,1014
光が丘７丁目,2573,2684,2940,5624
旭町,7025,6501,6562,13063
旭町１丁目,1953,2082,2173,4255
旭町２丁目,2646,2296,2293,4589
旭町３丁目,2426,2123,2096,4219
土支田,6418,7124,7261,14385
土支田１丁目,1669,1768,1857,3625
土支田２丁目,1440,1577,1601,3178
土支田３丁目,1833,2098,2126,4224
土支田４丁目,1476,1681,1677,3358
富士見台,8056,7561,7997,15558
富士見台１丁目,1555,1506,1610,3116
富士見台２丁目,2336,2026,2102,4128
富士見台３丁目,2288,2043,2195,4238
富士見台４丁目,1877,1986,2090,4076
南田中,6440,6009,6261,12270
南田中１丁目,1239,1226,1255,2481
南田中２丁目,918,910,910,1820
南田中３丁目,1418,1235,1338,2573
南田中４丁目,1540,1580,1537,3117
南田中５丁目,1325,1058,1221,2279
高野台,7751,7279,8101,15380
高野台１丁目,1821,1564,1914,3478
高野台２丁目,1659,1625,1736,3361
高野台３丁目,1544,1411,1496,2907
高野台４丁目,1297,1228,1372,2600
高野台５丁目,1430,1451,1583,3034
谷原,5955,6618,6837,13455
谷原１丁目,1007,1082,1090,2172
谷原２丁目,865,840,914,1754
谷原３丁目,855,1007,1065,2072
谷原４丁目,795,982,970,1952
谷原５丁目,1410,1574,1660,3234
谷原６丁目,1023,1133,1138,2271
三原台,4340,4647,4772,9419
三原台１丁目,1955,2068,2090,4158
三原台２丁目,933,1070,1071,2141
三原台３丁目,1452,1509,1611,3120
石神井町,15140,13326,14757,28083
石神井町１丁目,1823,1429,1712,3141
石神井町２丁目,2515,2174,2547,4721
石神井町３丁目,1975,1552,1720,3272
石神井町４丁目,1793,1651,1789,3440
石神井町５丁目,984,830,904,1734
石神井町６丁目,1662,1509,1628,3137
石神井町７丁目,2163,2033,2166,4199
石神井町８丁目,2225,2148,2291,4439
石神井台,15016,14807,15860,30667
石神井台１丁目,745,794,835,1629
石神井台２丁目,2200,2238,2358,4596
石神井台３丁目,2736,2598,2748,5346
石神井台４丁目,2235,2154,2458,4612
石神井台５丁目,1753,1914,2004,3918
石神井台６丁目,1377,1430,1539,2969
石神井台７丁目,2206,1808,1925,3733
石神井台８丁目,1764,1871,1993,3864
下石神井,8919,8861,9107,17968
下石神井１丁目,1291,1352,1365,2717
下石神井２丁目,1599,1614,1703,3317
下石神井３丁目,1136,1181,1225,2406
下石神井４丁目,1963,1707,1745,3452
下石神井５丁目,1312,1277,1320,2597
下石神井６丁目,1618,1730,1749,3479
東大泉,18508,16660,18778,35438
東大泉１丁目,2533,2184,2635,4819
東大泉２丁目,3060,3032,3305,6337
東大泉３丁目,2682,2245,2621,4866
東大泉４丁目,1718,1389,1536,2925
東大泉５丁目,2185,1892,2221,4113
東大泉６丁目,3441,3002,3438,6440
東大泉７丁目,2889,2916,3022,5938
西大泉町,15,13,20,33
西大泉,10074,10743,11266,22009
西大泉１丁目,1960,1991,2060,4051
西大泉２丁目,1282,1398,1494,2892
西大泉３丁目,1781,1826,1955,3781
西大泉４丁目,1563,1829,1905,3734
西大泉５丁目,2191,2279,2427,4706
西大泉６丁目,1297,1420,1425,2845
南大泉,12810,12986,13836,26822
南大泉１丁目,2231,2317,2446,4763
南大泉２丁目,1962,2136,2244,4380
南大泉３丁目,2280,2347,2461,4808
南大泉４丁目,3131,3053,3206,6259
南大泉５丁目,2350,2227,2467,4694
南大泉６丁目,856,906,1012,1918
大泉町,10080,10659,10964,21623
大泉町１丁目,2328,2585,2578,5163
大泉町２丁目,2189,2268,2344,4612
大泉町３丁目,1734,1822,1875,3697
大泉町４丁目,1672,1863,1900,3763
大泉町５丁目,999,1008,1056,2064
大泉町６丁目,1158,1113,1211,2324
大泉学園町,15808,16528,17481,34009
大泉学園町１丁目,1458,1497,1639,3136
大泉学園町２丁目,1970,1925,2008,3933
大泉学園町３丁目,1370,1623,1609,3232
大泉学園町４丁目,1899,2031,2161,4192
大泉学園町５丁目,2198,2305,2480,4785
大泉学園町６丁目,2312,2487,2667,5154
大泉学園町７丁目,2375,2379,2559,4938
大泉学園町８丁目,2161,2243,2331,4574
大泉学園町９丁目,65,38,27,65
関町北,12019,10547,11534,22081
関町北１丁目,2250,1704,1900,3604
関町北２丁目,2915,2186,2531,4717
関町北３丁目,2203,2022,2128,4150
関町北４丁目,2182,1996,2184,4180
関町北５丁目,2469,2639,2791,5430
関町南,9334,8897,9682,18579
関町南１丁目,1330,1136,1302,2438
関町南２丁目,2200,2082,2202,4284
関町南３丁目,2136,2092,2211,4303
関町南４丁目,3668,3587,3967,7554
上石神井南町,1134,1085,1130,2215
立野町,2439,2527,2725,5252
上石神井,11283,9443,10006,19449
上石神井１丁目,3523,2658,2777,5435
上石神井２丁目,2495,2043,2267,4310
上石神井３丁目,2533,2404,2507,4911
上石神井４丁目,2732,2338,2455,4793
関町東,3134,2649,2653,5302
関町東１丁目,2092,1886,1885,3771
関町東２丁目,1042,763,768,1531
