町丁目,世帯数[世帯],人口（男）[人],人口（女）[人],計[人]
総 数,389811,358866,382954,741820
旭丘,4959,3674,3692,7366
旭丘１丁目,3413,2488,2443,4931
旭丘２丁目,1546,1186,1249,2435
小竹町,5808,4555,5011,9566
小竹町１丁目,3137,2493,2690,5183
小竹町２丁目,2671,2062,2321,4383
栄町,2688,1956,2214,4170
羽沢,3923,3287,3448,6735
羽沢１丁目,949,689,702,1391
羽沢２丁目,1976,1656,1776,3432
羽沢３丁目,998,942,970,1912
豊玉上,4526,3127,3479,6606
豊玉上１丁目,1514,1110,1174,2284
豊玉上２丁目,3012,2017,2305,4322
豊玉中,6347,5425,5451,10876
豊玉中１丁目,1452,1260,1238,2498
豊玉中２丁目,2052,1705,1641,3346
豊玉中３丁目,1975,1515,1564,3079
豊玉中４丁目,868,945,1008,1953
豊玉南,4597,4373,4413,8786
豊玉南１丁目,1222,1087,1155,2242
豊玉南２丁目,1136,995,1046,2041
豊玉南３丁目,2239,2291,2212,4503
豊玉北,12810,9408,10099,19507
豊玉北１丁目,1681,1189,1410,2599
豊玉北２丁目,1595,1212,1283,2495
豊玉北３丁目,2266,1588,1688,3276
豊玉北４丁目,2747,2038,2074,4112
豊玉北５丁目,2681,1863,1998,3861
豊玉北６丁目,1840,1518,1646,3164
中村,5101,4702,5165,9867
中村１丁目,1212,1148,1244,2392
中村２丁目,1669,1649,1771,3420
中村３丁目,2220,1905,2150,4055
中村南,5909,5438,5676,11114
中村南１丁目,2134,2154,2129,4283
中村南２丁目,2227,1841,1954,3795
中村南３丁目,1548,1443,1593,3036
中村北,7058,5455,6192,11647
中村北１丁目,2214,1765,1927,3692
中村北２丁目,1708,1491,1559,3050
中村北３丁目,1384,942,1119,2061
中村北４丁目,1752,1257,1587,2844
桜台,14649,12323,13146,25469
桜台１丁目,3400,2460,2697,5157
桜台２丁目,2654,2251,2389,4640
桜台３丁目,2553,2216,2455,4671
桜台４丁目,2215,1674,1814,3488
桜台５丁目,2048,1976,1950,3926
桜台６丁目,1779,1746,1841,3587
練馬,9278,7026,7606,14632
練馬１丁目,2842,2096,2156,4252
練馬２丁目,1775,1426,1545,2971
練馬３丁目,2383,1712,1846,3558
練馬４丁目,2278,1792,2059,3851
向山,5902,5421,5572,10993
向山１丁目,1119,860,895,1755
向山２丁目,1333,1284,1258,2542
向山３丁目,1294,1188,1285,2473
向山４丁目,2156,2089,2134,4223
貫井,11922,10073,11034,21107
貫井１丁目,2747,2340,2716,5056
貫井２丁目,2490,1998,2132,4130
貫井３丁目,2963,2301,2677,4978
貫井４丁目,2287,2128,2272,4400
貫井５丁目,1435,1306,1237,2543
錦,3292,3125,3199,6324
錦１丁目,1964,1810,1873,3683
錦２丁目,1328,1315,1326,2641
氷川台,7445,6549,7149,13698
氷川台１丁目,124,99,122,221
氷川台２丁目,1446,1494,1530,3024
氷川台３丁目,2989,2466,2712,5178
氷川台４丁目,2886,2490,2785,5275
平和台,7026,6829,7058,13887
平和台１丁目,1705,1766,1710,3476
平和台２丁目,1642,1484,1586,3070
平和台３丁目,2096,2147,2241,4388
平和台４丁目,1583,1432,1521,2953
早宮,9865,9234,10086,19320
早宮１丁目,3127,2796,3024,5820
早宮２丁目,2223,1981,2190,4171
早宮３丁目,2374,2349,2549,4898
早宮４丁目,2141,2108,2323,4431
春日町,13760,12734,13929,26663
春日町１丁目,2362,2261,2411,4672
春日町２丁目,2427,2254,2387,4641
春日町３丁目,2304,1977,2247,4224
春日町４丁目,2276,2155,2282,4437
春日町５丁目,2281,2101,2369,4470
春日町６丁目,2110,1986,2233,4219
高松,8587,8850,9136,17986
高松１丁目,1502,1427,1534,2961
高松２丁目,1247,1238,1323,2561
高松３丁目,1306,1525,1640,3165
高松４丁目,1642,1745,1737,3482
高松５丁目,1421,1358,1385,2743
高松６丁目,1469,1557,1517,3074
北町,15918,13557,13708,27265
北町１丁目,3074,2425,2537,4962
北町２丁目,3420,3141,3336,6477
北町３丁目,1905,1612,1728,3340
北町４丁目,709,638,71,709
北町５丁目,1341,1203,1219,2422
北町６丁目,1632,1296,1445,2741
北町７丁目,1632,1407,1473,2880
北町８丁目,2205,1835,1899,3734
田柄,13902,14088,14668,28756
田柄１丁目,2466,2390,2546,4936
田柄２丁目,3816,3434,3636,7070
田柄３丁目,2457,2713,2703,5416
田柄４丁目,3232,3587,3668,7255
田柄５丁目,1931,1964,2115,4079
光が丘,12774,12142,14168,26310
光が丘１丁目,1572,1152,1383,2535
光が丘２丁目,2566,2284,2901,5185
光が丘３丁目,3980,4164,4594,8758
光が丘４丁目,0,0,0,0
光が丘５丁目,1601,1399,1786,3185
光が丘６丁目,478,453,564,1017
光が丘７丁目,2577,2690,2940,5630
旭町,7016,6481,6564,13045
旭町１丁目,1957,2084,2177,4261
旭町２丁目,2641,2288,2291,4579
旭町３丁目,2418,2109,2096,4205
土支田,6405,7113,7247,14360
土支田１丁目,1667,1768,1855,3623
土支田２丁目,1439,1573,1608,3181
土支田３丁目,1826,2087,2117,4204
土支田４丁目,1473,1685,1667,3352
富士見台,8039,7556,7987,15543
富士見台１丁目,1552,1509,1606,3115
富士見台２丁目,2337,2030,2101,4131
富士見台３丁目,2274,2031,2189,4220
富士見台４丁目,1876,1986,2091,4077
南田中,6442,6003,6263,12266
南田中１丁目,1239,1225,1257,2482
南田中２丁目,922,913,912,1825
南田中３丁目,1414,1229,1334,2563
南田中４丁目,1542,1579,1542,3121
南田中５丁目,1325,1057,1218,2275
高野台,7742,7260,8087,15347
高野台１丁目,1817,1557,1911,3468
高野台２丁目,1661,1622,1735,3357
高野台３丁目,1537,1407,1490,2897
高野台４丁目,1299,1226,1375,2601
高野台５丁目,1428,1448,1576,3024
谷原,5950,6606,6843,13449
谷原１丁目,1008,1081,1093,2174
谷原２丁目,862,838,916,1754
谷原３丁目,855,1004,1067,2071
谷原４丁目,795,980,970,1950
谷原５丁目,1408,1570,1664,3234
谷原６丁目,1022,1133,1133,2266
三原台,4341,4646,4763,9409
三原台１丁目,1950,2062,2087,4149
三原台２丁目,930,1067,1066,2133
三原台３丁目,1461,1517,1610,3127
石神井町,15141,13327,14763,28090
石神井町１丁目,1820,1425,1714,3139
石神井町２丁目,2522,2177,2553,4730
石神井町３丁目,1978,1550,1728,3278
石神井町４丁目,1797,1657,1786,3443
石神井町５丁目,982,827,905,1732
石神井町６丁目,1664,1507,1624,3131
石神井町７丁目,2159,2035,2166,4201
石神井町８丁目,2219,2149,2287,4436
石神井台,14989,14788,15815,30603
石神井台１丁目,744,793,829,1622
石神井台２丁目,2195,2231,2349,4580
石神井台３丁目,2733,2585,2747,5332
石神井台４丁目,2213,2151,2435,4586
石神井台５丁目,1761,1916,2004,3920
石神井台６丁目,1369,1425,1534,2959
石神井台７丁目,2202,1807,1925,3732
石神井台８丁目,1772,1880,1992,3872
下石神井,8930,8867,9122,17989
下石神井１丁目,1300,1357,1371,2728
下石神井２丁目,1601,1614,1702,3316
下石神井３丁目,1138,1180,1227,2407
下石神井４丁目,1960,1709,1752,3461
下石神井５丁目,1309,1272,1312,2584
下石神井６丁目,1622,1735,1758,3493
東大泉,18511,16669,18772,35441
東大泉１丁目,2538,2189,2643,4832
東大泉２丁目,3059,3029,3302,6331
東大泉３丁目,2686,2245,2620,4865
東大泉４丁目,1712,1384,1526,2910
東大泉５丁目,2188,1901,2229,4130
東大泉６丁目,3437,3007,3431,6438
東大泉７丁目,2891,2914,3021,5935
西大泉町,15,13,20,33
西大泉,10067,10736,11276,22012
西大泉１丁目,1951,1987,2057,4044
西大泉２丁目,1281,1398,1491,2889
西大泉３丁目,1779,1821,1962,3783
西大泉４丁目,1563,1831,1913,3744
西大泉５丁目,2192,2277,2420,4697
西大泉６丁目,1301,1422,1433,2855
南大泉,12803,12969,13810,26779
南大泉１丁目,2239,2322,2446,4768
南大泉２丁目,1960,2131,2237,4368
南大泉３丁目,2276,2335,2467,4802
南大泉４丁目,3139,3058,3206,6264
南大泉５丁目,2337,2218,2447,4665
南大泉６丁目,852,905,1007,1912
大泉町,10092,10671,10981,21652
大泉町１丁目,2334,2599,2591,5190
大泉町２丁目,2192,2269,2336,4605
大泉町３丁目,1729,1819,1873,3692
大泉町４丁目,1671,1857,1899,3756
大泉町５丁目,1005,1015,1069,2084
大泉町６丁目,1161,1112,1213,2325
大泉学園町,15814,16522,17474,33996
大泉学園町１丁目,1463,1498,1641,3139
大泉学園町２丁目,1967,1929,2015,3944
大泉学園町３丁目,1372,1621,1606,3227
大泉学園町４丁目,1896,2025,2154,4179
大泉学園町５丁目,2193,2308,2483,4791
大泉学園町６丁目,2312,2481,2665,5146
大泉学園町７丁目,2378,2377,2553,4930
大泉学園町８丁目,2167,2244,2330,4574
大泉学園町９丁目,66,39,27,66
関町北,12034,10555,11544,22099
関町北１丁目,2242,1690,1900,3590
関町北２丁目,2915,2192,2531,4723
関町北３丁目,2207,2034,2130,4164
関町北４丁目,2191,2000,2184,4184
関町北５丁目,2479,2639,2799,5438
関町南,9328,8891,9676,18567
関町南１丁目,1337,1139,1309,2448
関町南２丁目,2191,2072,2198,4270
関町南３丁目,2128,2091,2201,4292
関町南４丁目,3672,3589,3968,7557
上石神井南町,1130,1082,1126,2208
立野町,2442,2532,2722,5254
上石神井,11393,9582,10136,19718
上石神井１丁目,3504,2647,2763,5410
上石神井２丁目,2511,2048,2276,4324
上石神井３丁目,2653,2553,2653,5206
上石神井４丁目,2725,2334,2444,4778
関町東,3141,2646,2664,5310
関町東１丁目,2099,1885,1893,3778
関町東２丁目,1042,761,771,1532
