地域階層,地域コード,地域,人口総数（日本人＋外国人）,前月人口総数との増減,人口／日本人／総数,人口／日本人／男,人口／日本人／女,人口／外国人／総数,人口／外国人／男,人口／外国人／女,世帯数／総世帯数,世帯数／日本人のみの世帯数,世帯数／外国人のみの世帯数,世帯数／日本人と外国人の複数国籍世帯数
0,13000,総数,13716038,1328,13178523,6491691,6686832,537515,262719,274796,7180319,6775525,314933,89861
1,13100,区部,9463073,1412,9010022,4428841,4581181,453051,222698,230353,5142360,4802738,269471,70151
1,13200,市部,4169509,-28,4086209,2021109,2065100,83300,39472,43828,1996849,1932600,44937,19312
2,13300,郡部,57660,-31,56752,28570,28182,908,456,452,26181,25504,406,271
2,13350,島部,25796,-25,25540,13171,12369,256,93,163,14929,14683,119,127
1,13100,区部,9463073,1412,9010022,4428841,4581181,453051,222698,230353,5142360,4802738,269471,70151
4,13101,千代田区,62495,85,59554,29771,29783,2941,1609,1332,35202,32889,1839,474
4,13102,中央区,160598,370,153180,72737,80443,7418,3686,3732,91253,85800,4126,1327
4,13103,港区,256563,200,236481,110251,126230,20082,10586,9496,145916,131694,11016,3206
4,13104,新宿区,345347,-76,302424,151054,151370,42923,22267,20656,219207,184457,31316,3434
4,13105,文京区,219656,117,209399,99422,109977,10257,4954,5303,120153,111727,7127,1299
4,13106,台東区,198211,-7,183019,93686,89333,15192,7618,7574,117975,106246,9773,1956
4,13107,墨田区,271154,175,258865,129142,129723,12289,5319,6970,150170,140854,6814,2502
4,13108,江東区,516985,195,488281,241889,246392,28704,13651,15053,266353,247980,13738,4635
4,13109,品川区,392213,221,379478,186105,193373,12735,6291,6444,219542,210023,6873,2646
4,13110,目黒区,278759,-9,269904,127223,142681,8855,4650,4205,156425,149356,5134,1935
4,13111,大田区,728803,117,705253,351366,353887,23550,11154,12396,390735,373774,12100,4861
4,13112,世田谷区,906739,385,885931,419492,466439,20808,10577,10231,478919,462222,11968,4729
4,13113,渋谷区,226204,-71,215694,102789,112905,10510,5731,4779,137497,129165,6512,1820
4,13114,中野区,330922,81,312326,157516,154810,18596,9478,9118,204092,188110,13975,2007
4,13115,杉並区,568438,125,551381,264099,287282,17057,8480,8577,321483,307241,11692,2550
4,13116,豊島区,289536,-141,259586,130321,129265,29950,15300,14650,180066,155017,22770,2279
4,13117,北区,350098,72,328510,162866,165644,21588,10957,10631,195445,179477,13398,2570
4,13118,荒川区,215486,-37,196651,97970,98681,18835,9169,9666,115421,102016,11088,2317
4,13119,板橋区,565006,-40,539529,266106,273423,25477,11859,13618,307367,288193,15168,4006
4,13120,練馬区,731866,-40,713039,347525,365514,18827,8697,10130,369823,355251,10851,3721
4,13121,足立区,688177,-117,657340,331058,326282,30837,14110,16727,345233,324970,13672,6591
4,13122,葛飾区,462122,-37,440913,220876,220037,21209,10230,10979,232484,218072,10721,3691
4,13123,江戸川区,697695,-156,663284,335577,327707,34411,16325,18086,341599,318204,17800,5595
1,13200,市部,4169509,-28,4086209,2021109,2065100,83300,39472,43828,1996849,1932600,44937,19312
4,13201,八王子市,563146,-231,550389,275703,274686,12757,6176,6581,267262,257141,7513,2608
4,13202,立川市,183191,-11,178930,89214,89716,4261,1951,2310,90798,87727,2107,964
4,13203,武蔵野市,146082,29,142959,68394,74565,3123,1554,1569,76741,74153,1951,637
4,13204,三鷹市,187264,-6,183661,89869,93792,3603,1793,1810,93703,90734,2078,891
4,13205,青梅市,134549,-13,132763,66858,65905,1786,769,1017,63101,61717,774,610
4,13206,府中市,260456,-10,255267,129037,126230,5189,2247,2942,125638,121599,2830,1209
4,13207,昭島市,113384,-14,110700,55246,55454,2684,1238,1446,53911,51980,1302,629
4,13208,調布市,234529,101,230034,112448,117586,4495,2221,2274,118603,115041,2466,1096
4,13209,町田市,428661,-79,422620,207218,215402,6041,2834,3207,195177,190685,2783,1709
4,13210,小金井市,121135,77,118438,58394,60044,2697,1340,1357,60274,58149,1617,508
4,13211,小平市,192689,105,187593,92528,95065,5096,2409,2687,91214,87075,3294,845
4,13212,日野市,185257,51,182159,91453,90706,3098,1518,1580,88247,85841,1694,712
4,13213,東村山市,151039,-95,148236,72422,75814,2803,1342,1461,72653,70597,1343,713
4,13214,国分寺市,123067,38,120791,59515,61276,2276,1103,1173,59886,58115,1321,450
4,13215,国立市,76225,-6,74561,36482,38079,1664,785,879,37707,36500,863,344
4,13218,福生市,58506,15,54693,27369,27324,3813,1885,1928,30533,27498,2489,546
4,13219,狛江市,82331,53,81040,39324,41716,1291,637,654,42030,40995,693,342
4,13220,東大和市,85675,24,84523,41817,42706,1152,444,708,38791,37959,453,379
4,13221,清瀬市,74930,-34,73670,35630,38040,1260,540,720,35485,34574,526,385
4,13222,東久留米市,116871,-4,114839,56180,58659,2032,901,1131,54022,52587,827,608
4,13223,武蔵村山市,72681,49,71003,35548,35455,1678,675,1003,31601,30421,715,465
4,13224,多摩市,148868,-19,146246,71733,74513,2622,1191,1431,71712,69683,1353,676
4,13225,稲城市,90331,-28,89056,44857,44199,1275,634,641,39872,38966,524,382
4,13227,羽村市,55765,-46,54392,27719,26673,1373,635,738,25732,24754,646,332
4,13228,あきる野市,80884,-12,80108,39931,40177,776,369,407,35345,34727,327,291
4,13229,西東京市,201993,38,197538,96220,101318,4455,2281,2174,96811,93382,2448,981
1,13550,町村部,83456,-56,82292,41741,40551,1164,549,615,41110,40187,525,398
2,13300,郡部,57660,-31,56752,28570,28182,908,456,452,26181,25504,406,271
4,13303,瑞穂町,33403,-11,32628,16641,15987,775,399,376,14912,14346,357,209
4,13305,日の出町,16804,-16,16720,8222,8498,84,31,53,7399,7333,21,45
4,13307,檜原村,2224,3,2216,1105,1111,8,2,6,1183,1177,4,2
4,13308,奥多摩町,5229,-7,5188,2602,2586,41,24,17,2687,2648,24,15
2,13350,島部,25796,-25,25540,13171,12369,256,93,163,14929,14683,119,127
3,13360,大島支庁,12721,-13,12632,6392,6240,89,65,24,7135,7051,59,25
4,13361,大島町,7773,-1,7698,3927,3771,75,59,16,4662,4592,55,15
4,13362,利島村,320,-3,319,174,145,1,0,1,174,173,1,0
4,13363,新島村,2727,-1,2717,1319,1398,10,5,5,1379,1369,2,8
4,13364,神津島村,1901,-8,1898,972,926,3,1,2,920,917,1,2
3,13380,三宅支庁,2819,-2,2784,1529,1255,35,7,28,1811,1777,13,21
4,13381,三宅村,2498,-4,2464,1357,1107,34,7,27,1635,1602,13,20
4,13382,御蔵島村,321,2,320,172,148,1,0,1,176,175,0,1
3,13400,八丈支庁,7631,-6,7525,3807,3718,106,8,98,4483,4380,34,69
4,13401,八丈町,7469,-5,7363,3715,3648,106,8,98,4372,4269,34,69
4,13402,青ヶ島村,162,-1,162,92,70,0,0,0,111,111,0,0
3,13420,小笠原支庁,2625,-4,2599,1443,1156,26,13,13,1500,1475,13,12
4,13421,小笠原村,2625,-4,2599,1443,1156,26,13,13,1500,1475,13,12
,,,,,,,,,,,,,,
住民基本台帳による世帯と人口_平成30年7月,,,,,,,,,,,,,,
住民基本台帳による世帯と人口（日本人及び外国人）平成３0年7月１日現在,,,,,,,,,,,,,,
注）町村部は、郡部と島部を含む地域である。,,,,,,,,,,,,,,
地域階層（0:総数　1:区部・市部・町村部　2:郡部・島部　3:支庁　4:区市町村）,,,,,,,,,,,,,,
